date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:41	7937/7937	---M--	200	added ('OK')	image/png	etag:%22601a96c4-1f01%22	https://www.seanhalpin.design/images/work/custoji/custoji__sample--05@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/custoji/custoji__sample--05@2x.png	(from https://www.seanhalpin.design/work/custoji/)
11:14:42	11473/11473	---M--	200	added ('OK')	image/png	etag:%22601a96c4-2cd1%22	https://www.seanhalpin.design/images/work/custoji/custoji__sample--06@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/custoji/custoji__sample--06@2x.png	(from https://www.seanhalpin.design/work/custoji/)
11:14:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Apr%202021%2016:14:41%20GMT	https://www.seanhalpin.design/work/browso	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/work/browso	(from https://www.seanhalpin.design/work/custoji/)
11:14:42	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Apr%202021%2016:14:42%20GMT	https://www.seanhalpin.design/work/figma	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/work/figma	(from https://www.seanhalpin.design/work/custoji/)
11:14:42	34605/34605	---M--	200	added ('OK')	image/png	etag:%22601a96c4-872d%22	https://www.seanhalpin.design/images/work/figma/figma-header__1.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-header__1.png	(from https://www.seanhalpin.design/work/figma/)
11:14:43	16194/16194	---M--	200	added ('OK')	image/png	etag:%22601a96c4-3f42%22	https://www.seanhalpin.design/images/work/figma/figma-header__2.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-header__2.png	(from https://www.seanhalpin.design/work/figma/)
11:14:43	14522/14522	---M--	200	added ('OK')	image/png	etag:%22601a96c4-38ba%22	https://www.seanhalpin.design/images/work/figma/figma-header__3.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-header__3.png	(from https://www.seanhalpin.design/work/figma/)
11:14:43	234962/234962	---M--	200	added ('OK')	image/png	etag:%22601a96c4-395d2%22	https://www.seanhalpin.design/images/work/figma/figma-content--wirebox@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-content--wirebox@2x.png	(from https://www.seanhalpin.design/work/figma/)
11:14:43	101918/101918	---M--	200	added ('OK')	image/png	etag:%22601a96c4-18e1e%22	https://www.seanhalpin.design/images/work/figma/figma-content--cs@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-content--cs@2x.png	(from https://www.seanhalpin.design/work/figma/)
11:14:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Apr%202021%2016:14:43%20GMT	https://www.seanhalpin.design/work/custoji	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/work/custoji	(from https://www.seanhalpin.design/work/figma/)
11:14:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Apr%202021%2016:14:44%20GMT	https://www.seanhalpin.design/work/jeffsum	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/work/jeffsum	(from https://www.seanhalpin.design/work/figma/)
11:14:45	938799/938799	---M--	200	added ('OK')	image/png	etag:%22601a96c4-e532f%22	https://www.seanhalpin.design/images/work/figma/figma-content--figchat@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/figma/figma-content--figchat@2x.png	(from https://www.seanhalpin.design/work/figma/)
11:14:45	383347/383347	---M--	200	added ('OK')	image/png	etag:%22601a96c4-5d973%22	https://www.seanhalpin.design/images/work/jeffsum/jeffsum-header__02@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/jeffsum/jeffsum-header__02@2x.png	(from https://www.seanhalpin.design/work/jeffsum/)
11:14:45	383952/383952	---M--	200	added ('OK')	image/png	etag:%22601a96c4-5dbd0%22	https://www.seanhalpin.design/images/work/jeffsum/jeffsum-header__01@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/jeffsum/jeffsum-header__01@2x.png	(from https://www.seanhalpin.design/work/jeffsum/)
11:14:46	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Apr%202021%2016:14:45%20GMT	https://www.seanhalpin.design/work/figma	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/work/figma	(from https://www.seanhalpin.design/work/jeffsum/)
11:14:46	262488/262488	---M--	200	added ('OK')	image/png	etag:%22601a96c4-40158%22	https://www.seanhalpin.design/images/work/jeffsum/jeffsum-content__01@2x.png	G:/EPIC/My%20web%20sites/volv/www.seanhalpin.design/images/work/jeffsum/jeffsum-content__01@2x.png	(from https://www.seanhalpin.design/work/jeffsum/)
11:14:46	96877/96877	---M-Z	200	added ('OK')	application/javascript	etag:%22c6906b2e1894558795b131fc4eee41cf+gzip%22	https://platform.twitter.com/widgets.js	G:/EPIC/My%20web%20sites/volv/platform.twitter.com/widgets.js	(from https://www.seanhalpin.design/work/jeffsum/)
